doccano_id	query	passage	passage_id	label	score
4168	Qual a maior torcida de futebol do Brasil?	A Confederação Brasileira de Futebol (CBF) foi criada em 1979, após a dissolução da CDB. É a entidade que administra o futebol brasileiro e possui 27 federações estaduais vinculadas. Sua sede é no Rio de Janeiro e organiza os principais campeonatos nacionais. O dia do futebol é comemorado no dia 19 de julho. As maiores torcidas do Brasil estão concentradas na região sudeste. O Internacional (RS) ocupa a 7° colocação e é o time que possui mais torcedores na região sul. O Cruzeiro (MG) fica em 6° lugar, com cerca de 3% dos brasileiros. O Vasco da Gama (RJ), fundado em 1898, conta com a torcida de 4% dos brasileiros. O Palmeiras (SP) conta com 6% da torcida nacional, com 2% a mais e na 3° colocação fica o São Paulo (SP), que foi criado em 1930. Conhecido por sua torcida apaixonada, o Corinthians (SP) foi fundado em 1910 e ocupa o 2° lugar no ranking de torcidas, com 14% da torcida brasileira. O primeiro lugar é ocupado pelo Flamengo (RJ), com 17% de torcida e com grande preferência da população nordestina.	clueweb22-pt0000-80-11403_1	Perfect	3
4169	Qual a maior torcida de futebol do Brasil?	Viagem no tempo Um raio-X dos 278 jogos que registraram mais de 100 mil torcedores no Brasil Ligeira vantagem O Corinthians soma média de 25.514 pagantes por jogo, em 314 partidas em 16 participações. O Flamengo tem uma marca ligeiramente inferior, de 25.288 pagantes por jogo, em 333 partidas em 17 participações. Por ter disputado uma edição a mais da 1ª divisão, o Flamengo é o clube com maior público total no somatório de jogos, com 8,4 milhões de torcedores, contra 8 milhões do Corinthians. Cearenses no top 4 Além da dupla com as maiores torcidas do país, outros três clubes ostentam média superior a 20 mil pagantes por jogo: Ceará (22,7 mil), Fortaleza (22,6 mil) e São Paulo (21,8 mil). O top 10 é completado por Palmeiras (6º, 19,8 mil), Grêmio (7º, 19,6 mil), Cruzeiro (8º, 19 mil), Bahia (9º, 18,8 mil) e Internacional (10º, 18,2 mil). Dentre esses, três times paulistas, dois cearenses, dois gaúchos, um carioca, um mineiro e um baiano – todos eles presentes na edição de 2020 da Série A. Os dados são do pesquisador João Ricardo de Oliveira, um dos melhores especialistas do país em rankings de público em jogos de futebol. Confira o infográfico completo abaixo. E, se gostar, compartilhe! Ranking de público da Série A nos pontos corridos Infogram	clueweb22-pt0001-34-10780_1	Perfect	3
4170	Qual a maior torcida de futebol do Brasil?	Tombada pela prefeitura em 17 de outubro de 2007, a torcida do Flamengo é a maior do Brasil[93][94][95][96] e do Mundo[97] está espalhada em todas as regiões brasileiras, com maior concentração nas regiões Norte, Nordeste e Centro-Oeste.[98] Pesquisas de diversas meios consideram que o clube tenha entre 33 e 40 milhões de torcedores somente no Brasil. A pesquisa mais recente sobre torcidas no país, realizada pelo Ibope[99] em parceria com o jornal Lance, no ano de 2014, aponta o clube com 16,2% das escolhas, seguido pelo Corinthians com 13,6%, São Paulo com 6,8%, Palmeiras com 5,3% e Vasco com 3,6%. Segundo a pesquisa, 80% da torcida do Flamengo - cerca de 25 milhões de torcedores - não é oriunda do Rio de Janeiro, estado de origem do clube e no qual se localiza sua sede social e o estádio que recebe seus jogos de futebol. No Rio de Janeiro, a torcida responde por 48,2% da população, o que, em números absolutos, corresponde a cerca de 7,9 milhões de torcedores.[100] Um estudo feito em 2012 pela agência argentina de marketing esportivo Gerardo Molina-Euromericas, apontou o Flamengo como a equipe com a maior torcida do mundo.[101]	clueweb22-pt0001-64-12402_21	Perfect	3
4171	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	"Plebiscito no Brasil em 1993 – Wikipédia, a enciclopédia livre [ocultar] 4 línguas Plebiscito no Brasil em 1993 Origem: Wikipédia, a enciclopédia livre. Plebiscito sobre a forma e o sistema de governo no Brasil 21 de abril de 1993 Tipo de eleição: Plebiscito Demografia eleitoral Votantes : 67.010.409 ""Qual a forma e qual sistema de governo deve ser aplicado ao Brasil?"" Monarquia 13.40% República 86.60% Parlamentarismo 30.80% Presidencialismo 69.20% O plebiscito de 1993 no Brasil ocorreu em 21 de abril de 1993 para determinar a forma e o sistema de governo do país.[1] Após a redemocratização do Brasil, uma emenda da nova Constituição determinava a realização de um plebiscito para se decidir se o país deveria ter uma forma de governo republicana ou monarquista, e se o sistema de governo seria presidencialista ou parlamentarista. A Emenda Constitucional número 2, de 25 de agosto de 1992, alterou a data constitucionalmente prevista para o plebiscito, 7 de setembro de 1993, antecipando-o para o dia 21 de abril de 1993.[2] A lei número 8.624, sancionada pelo presidente Itamar Franco em 4 de fevereiro de 1993, regulamentou a realização do plebiscito para ocorrer em 21 de abril de 1993.[3]"	clueweb22-pt0000-28-17576_0	Perfect	3
4172	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	A constituição Brasileira de 1988, chamou para uma votação para determinar a forma e o sistema de governo do país. Após a redemocratização do Brasil, uma emenda da nova Constituição determinava a realização de um plebiscito para se decidir se o país deveria ter uma forma de governo republicana ou monarquista, e se o sistema de governo seria presidencialista ou parlamentarista. A Emenda Constitucional número 2, de 25 de agosto de 1992, alterou a data constitucionalmente prevista para o plebiscito, 7 de setembro de 1993, antecipando-o para o dia 21 de abril de 1993. A lei número 8.624, promulgada pelo presidente Itamar Franco em 4 de fevereiro de 1993, regulamentou a realização do plebiscito para ocorrer em 21 de abril de 1993. A maioria dos eleitores votou a favor do regime republicano e do sistema presidencialista, maneira pela qual o país havia sido governado desde a Proclamação da República 104 anos antes – com exceção de uma breve experiência parlamentar entre 1961 e 1963, que também havia sido derrotada num plebiscito. Apesar da veiculação de propaganda eleitoral gratuita nas emissoras de rádio e televisão, o comparecimento às urnas foi relativamente pequeno (74,3%), considerando que o voto é obrigatório no país. Barbados Ver artigo principal: Barbados	clueweb22-pt0001-42-13194_23	Perfect	3
4173	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	As consultas realizadas no Brasil até o momento foram o referendo de 1963 sobre a escolha do regime parlamentarista ou presidencialista, o plebiscito de 1993 sobre o mesmo tema, acrescido da consulta sobre a forma de governo, monarquia ou república, e o referendo de 2005 sobre o Estatuto do desarmamento. Em 2011 foi realizado um plebiscito apenas para o estado do Pará, referente à divisão do seu território e a criação de dois novos estados. Referendo sobre a escolha da forma de governo de 1963 Em 1961, no calor da disputa entre esquerda e direita no Brasil, reflexo da Guerra Fria a nível mundial, o congresso nacional aprovou a Emenda Constitucional nº 4, que garantiu a posse do então presidente João Goulart. A mesma medida também instituiu o parlamentarismo no país, uma forma de neutralizar as ações do presidente, que despertava o terror dos setores mais à direita da política nacional. Dois anos depois, em janeiro de 1963, a população foi consultada sobre a manutenção do regime parlamentarista ou do presidencialismo. Realizado o referendo, os eleitores decidiram pelo retorno ao presidencialismo. Muitos historiadores e juristas, porém, não consideram essa consulta popular um referendo, e sim um plebiscito.	clueweb22-pt0000-01-11136_7	Highly Relevant	2
4174	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	Embora a atual carta vigente na República tenha previsto a realização do plebiscito para o dia 07 de setembro de 1993, preferiu-se a antecipação do mesmo, fato é que no dia 21 de abril de 1993 o povo brasileiro foi às urnas para escolher entre a forma (república ou monarquia constitucional) e o sistema de governo (presidencialismo ou parlamentarismo). Neste plebiscito a maioria do povo brasileiro votou pela manutenção da república constitucional e do sistema presidencialista de governo. O plebiscito no Brasil foi regulamentado pela Lei n. 9.709, de 18 de novembro de 1998. Essa norma legal prevê que o plebiscito será convocado com anterioridade ao ato legislativo ou administrativo e que caberá ao povo aprovar ou denegar, pelo voto, o que lhe foi submetido. O plebiscito será aprovado ou rejeitado por maioria simples, de acordo com o resultado homologado pelo Tribunal Superior Eleitoral. REFERENDO É uma consulta feita ao povo após a elaboração do ato legislativo ou administrativo para saber se este ratifica ou rejeita o ato. Ou seja, primeiro se elabora o ato legislativo ou administrativo, par então submetê-lo á vontade do povo. Para Maria Victória de Mesquita Benevides:	clueweb22-pt0000-25-18618_8	Perfect	3
4175	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	Presidente ou Primeiro-ministro? Entenda a diferença - Politiquê Presidente ou Primeiro-ministro? Entenda a diferença Para aprender mais 17 de agosto de 2017 Em 1993, os brasileiros foram às urnas votar no primeiro plebiscito após a volta da democracia, em 1985. As perguntas eram simples, mas tinham o potencial de mudar o futuro do Brasil: quais serão o regime político e o sistema político do Brasil? A primeiro pergunta se referia ao regime político brasileiro, que definiria o “formato” do Estado: o Brasil será uma monarquia ou uma república? Já a segunda pergunta era sobre o sistema político brasileiro, que diria como seriam os governos que iriam comandar o país: presidencialistas ou parlamentaristas? Os brasileiros escolheram uma república presidencialista. Mas o que isso quer dizer? Que tal dar uma olhada em como funciona o sistema presidencialista que nós adotamos e como seria o Brasil se tivéssemos escolhido o parlamentarismo? Enquanto o Presidente reina… Tancredo Neves, primeiro presidente brasileiro eleito após a ditadura militar Vamos começar pelo sistema político que o Brasil escolheu: o presidencialismo. O presidencialismo como conhecemos hoje foi criado nos Estados Unidos, ainda no século XVIII.	clueweb22-pt0002-03-08480_0	Highly Relevant	2
4176	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	"O plebiscito de 21 de abril de 1993 sobre a forma de governo e o sistema de governo no Brasil (monarquia parlamentar ou república; parlamentarismo ou presidencialismo) é usualmente confundido com um referendo. Na ocasião, a maior parte do povo brasileiro optou por manter o regime republicano e o sistema presidencialista. 2005[editar | editar código-fonte] Ver artigo principal: Referendo sobre a proibição da comercialização de armas de fogo e munições Em 23 de outubro de 2005 foi realizado um referendo sobre a proibição da comercialização de armas de fogo e munições, com vistas à aprovação ou não do disposto no art. 35 da Lei nº 10.826, de 23 de dezembro de 2003, conhecida como Estatuto do desarmamento. Nesta consulta, a maioria do eleitorado preferiu votar pelo ""não"", isto é, contra a proibição. 2010[editar | editar código-fonte] Ver artigo principal: Referendo sobre o fuso horário vigente no Acre Em 31/10/10 foi escolhido no Acre o novo horário para o estado. Os acrianos decidiram optar pelo antigo horário que é menos duas horas em relação ao horário de Brasília 2011[editar | editar código-fonte] Ver artigo principal: Plebiscito sobre a divisão do estado do Pará"	clueweb22-pt0001-05-14562_1	Highly Relevant	2
4177	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	Referendos no Brasil – Wikipédia, a enciclopédia livre Referendos no Brasil Origem: Wikipédia, a enciclopédia livre. Parte da sobre Política do Brasil A Constituição Brasileira de 1988 prevê, em seu artigo 14, que o povo poderá exercer a democracia direta de três maneiras distintas, que são: plebiscito; referendo e iniciativa popular. O Brasil, em sua história, realizou 4 plebiscitos, sendo que um deles só foi aplicado no estado do Acre no dia 31 de outubro de 2010 para escolher seu novo horário e o quarto foi realizado no dia 11 de dezembro de 2011 no estado do Pará . Índice 1 1963 2 1993 3 2005 4 2010 5 2011 6 2014 7 Ver também 8 Referências 9 Ligações externas 1963[editar | editar código-fonte] Ver artigo principal: Plebiscito de 1963 O Brasil já realizou um plebiscito sobre o sistema de governo, em 6 de janeiro de 1963, durante a gestão de João Goulart. O país havia adotado o parlamentarismo pouco depois que Jango assumira a presidência, em 7 de setembro de 1961, mas a maioria dos eleitores preferiu retornar ao sistema presidencialista . 1993[editar | editar código-fonte] Ver artigo principal: Plebiscito de 1993	clueweb22-pt0001-05-14562_0	Relevant	1
4178	Quando se realizou o plebiscito popular para definir o sistema político do Brasil?	O parlamentarismo republicano chegou a ser instituído no Brasil, pela emenda número 4 à constituição de 1946, de 2 de setembro de 1961. Tratava-se de um expediente para superar grave crise política e permitir a posse do vice-presidente, João Goulart, que era acusado de ligação com comunistas. A curta experiência parlamentarista, no entanto, não deu conta dos graves problemas políticos, econômicos e sociais por que passava o Brasil. O Ato das Disposições Constitucionais Transitórias, anexo à Constituição de 1988, determinava, em seu artigo segundo, que no dia 7 de setembro de 1993 o povo brasileiro, através de um plebiscito sobre a forma e o sistema de governo. Como forma de governo, o eleitor poderia escolher entre a república ou a monarquia que deveria vigorar no país, e como sistema de governo, o eleitor poderia optar pelo presidencialismo ou pelo parlamentarismo. A data do plebiscito foi antecipada para 21 de abril de 1993, pela emenda constitucional número 2 de 1992 Em 21 de abril de 1993, data em que se comemora o republicano Tiradentes, considerado o mártir da Independência do Brasil, realizou-se o plebiscito, com expressiva maioria a favor da repúblicapresidencialista.[6]	clueweb22-pt0001-86-00032_2	Perfect	3
